cosine_sim;;;;;
Right_answer;Answer;Evaluation;Category;head_word;cosine_similarity
deer;surprise;;;surprise;0.0459872968494892
deer;tasting;;;tasting;0.0157093610614538
deer;tchotka tchotka m m m;;;tchotka;
deer;telling a joke;;;telling;-0.0254737976938486
deer;that's funny;;;'s;
deer;thats funny;;;s;-0.0410936735570431
deer;think;;;think;0.00433947844430804
deer;thinking;;;thinking;0.0598544366657734
deer;tick tock;;;tock;0.0268744695931673
deer;tick tock clock;;;tick;0.0970948562026024
deer;tickles;;;tickles;-0.0448671020567417
deer;tiktok tiktok ahem ahem ahem;;;ahem;-0.00480216508731246
deer;time;;;time;0.00927362311631441
deer;timer ticking down;;;ticking;0.0393252223730087
deer;tired;;;tired;0.0167165845632553
deer;to approve;;;approve;0.00746554415673018
deer;to laugh;;;laugh;-0.00189946196042001
deer;tongue clicking;;;clicking;0.0653554275631905
deer;tongue clucking crying;;;clucking;0.133798882365227
deer;tongue hitting palate;;;tongue;-0.0287315528839827
deer;tongue noises;;;noises;0.102450288832188
deer;tongue pop;;;pop;-0.0291942898184061
deer;toung clicking;;;clicking;0.0653554275631905
deer;train noise;;;noise;0.0780312865972519
deer;trot;;;trot;0.13991904258728
deer;understand;;;understand;-0.00870598386973143
deer;understanding click;;;click;0.0554497092962265
deer;variation of clucking;;;variation;-0.0146780218929052
deer;very funny;;;funny;0.00474159000441432
deer;vocal stim;;;stim;0.0213413368910551
deer;vocal stimming;;;stimming;0.0118411211296916
deer;waking up;;;waking;0.0258185192942619
deer;walk;;;walk;0.0316855348646641
deer;walking;;;walking;0.0881456285715103
deer;walking and looking;;;walking;0.0881456285715103
deer;water;;;water;0.0331815965473652
deer;weird;;;weird;0.00330553343519568
deer;weird laugh;;;laugh;-0.00189946196042001
deer;weird vocal sound;;;sound;0.0881331339478493
deer;whining;;;whining;-0.00105500454083085
deer;woman;;;woman;0.0302557442337275
deer;xoxo uuu;;;uuu;0.0446251444518566
deer;yawn;;;yawn;-0.0399244278669357
deer;yawp;;;yawp;0.049732506275177
deer;;;;nan;-0.0265787839889526
bad;0;;;0;0.102788880467415
bad;Adult disgust;negative;emotion;disgust;0.159529507160187
bad;Anger;negative;emotion;anger;0.0802912265062332
bad;Anger, Mother;negative;emotion;anger;0.0802912265062332
bad;Angry;negative;emotion;angry;0.17108491063118
bad;Angry maybe;negative;emotion;angry;0.17108491063118
bad;Angry voice;negative;emotion;voice;-0.0126951662823558
bad;Annoyed;negative;emotion;annoyed;0.145343810319901
bad;Bewilderment;negative;emotion;bewilderment;-0.0465421378612518
bad;Blah;neutral;other;blah;0.179004341363907
bad;Calling angerly;negative;emotion;calling;0.0114876972511411
bad;Cheering;positive;emotion;cheering;-0.00371198495849967
bad;Curiousity;neutral;state;curiousity;-0.0288724564015865
bad;DISGUST;negative;emotion;disgust;0.159529507160187
bad;DISGUSTING;negative;emotion;disgusting;0.442950904369354
bad;Discusting;negative;emotion;discusting;
bad;Disgust;negative;emotion;disgust;0.159529507160187
bad;Disgusted;negative;emotion;disgusted;0.214240863919258
bad;Disgusted feeling;negative;emotion;feeling;0.121887169778347
bad;Disgusting;negative;emotion;disgusting;0.442950904369354
bad;Dislike;negative;emotion;dislike;0.194064572453499
bad;Don't agre;neutral/negative;state;agre;
bad;Eugh eeughh;negative;vocalization / onomatopoeia;eeughh;
bad;Eww;negative;vocalization / onomatopoeia;eww;0.306000113487244
bad;FRUSTRATED;negative;emotion;frustrated;0.104880534112453
bad;Feels like disgusting;neutral;emotion;feels;0.126824289560318
bad;Frustrated;negative;emotion;frustrated;0.104880534112453
bad;Give me;neutral;speech act;give;0.0101625081151724
bad;Groan;neutral;vocalization / onomatopoeia;groan;0.0183567404747009
bad;Gross;negative;evaluation;gross;0.28407022356987
bad;Gross  yuck;negative;evaluation;gross;0.28407022356987
bad;Grosse;negative;evaluation;grosse;0.0782332569360733
bad;Grossed out;negative;evaluation;grossed;0.120762899518013
bad;Gurgle;neutral;vocalization / onomatopoeia;gurgle;-0.000628267356660217
bad;HARSH;negative;evaluation;harsh;0.38983416557312
bad;Happy;positive;emotion;happy;0.13404156267643
bad;Harsh instruction;neutral/negative;speech act;instruction;-0.00365097331814468
bad;Hitting;neutral/negative;action or event;hitting;0.0540634319186211
bad;How come?;neutral;speech act;come;0.0540613122284412
bad;I dislike;negative;evaluation;dislike;0.194064572453499
bad;IDK;;other;idk;0.0968414545059204
bad;Imitate an animal;neutral;other;imitate;0.0418300442397594
bad;Incitement;negative;action or event;incitement;-0.0328645743429661
bad;Irritation;negative;state;irritation;0.072640135884285
bad;Like a something;;;like;0.186486512422562
bad;Listen!;;;listen;0.0132745364680886
bad;MIPI;;;mipi;
bad;Makes sense;;;makes;0.084974005818367
bad;Maybe;;;maybe;0.0634712055325508
bad;Me too;;;me;0.0363321080803871
bad;Men’s oooo;;;men;0.00240751355886459
bad;Men’s strange sounds;;;men;0.00240751355886459
bad;Miky;;;miky;0.00991526339203119
bad;Mipi;;;mipi;
bad;Mitsy;;;mitsy;
bad;More;;;more;0.00529344333335757
bad;Murphy;;;murphy;0.0240910314023495
bad;My pee;;;pee;0.0378761887550354
bad;Name of person;;;name;0.0164663959294558
bad;Nasty;;;nasty;0.596798717975617
bad;Nauseated;;;nauseated;0.223400756716728
bad;Nippy;;;nippy;0.191874608397484
bad;Not liking something;;;liking;0.10739216953516
bad;Not sure;;;sure;0.120890781283379
bad;Offensive  Smell;;;offensive;0.215314567089081
bad;Offensive smell;;;smell;0.165797621011734
bad;Ohhhh;;;ohhhh;0.121286101639271
bad;Ough ough;;;ough;0.0608974620699883
bad;Pokemon;;;pokemon;0.00193293299525976
bad;Quit it!;;;quit;0.0581876710057259
bad;REIEVE;;;reieve;
bad;Really?;;;really;0.231417000293732
bad;Refusing;;;refusing;0.00860503036528826
bad;Rejection or disgusting;;;rejection;0.0736204832792282
bad;Repulsed;;;repulsed;0.0921389609575272
bad;Satisfaction;;;satisfaction;-0.0214443635195494
bad;Scolding;;;scolding;0.141286283731461
bad;Screaming;;;screaming;0.0458293594419956
bad;Shout;;;shout;-0.0273782946169376
bad;Shout danger;;;shout;-0.0273782946169376
bad;Sick;;;sick;0.307843267917633
bad;Sing;;;sing;0.0524759069085121
bad;Stop;;;stop;0.0888341814279556
bad;Strange sound s;;;sound;0.0792164206504822
bad;Stress, anger;;;stress;0.0722898617386818
bad;Surprise;;;surprise;0.0606704726815224
bad;Tired;;;tired;0.14359775185585
bad;Tired, Disgust;;;tired;0.14359775185585
bad;Uooh;;;uooh;
bad;Utter disgust;;;disgust;0.159529507160187
bad;What happened?;;;happened;0.181004479527473
bad;Woaah;;;woaah;
bad;Yeuch, that's disgusting;;;'s;
bad;Yuck;;;yuck;0.332371592521668
bad;a groan;;;groan;0.0183567404747009
bad;aaaagh;;;aaaagh;
bad;admiring;;;admiring;-0.0819390341639519
bad;adults celebrating;;;adults;0.0319615453481674
bad;agitated;;;agitated;0.00563822872936726
bad;anger;;;anger;0.0802912265062332
bad;angry;;;angry;0.17108491063118
bad;angry alien parent;;;parent;0.0264979228377342
bad;angry meepee;;;meepee;
bad;angry name shouting;;;name;0.0164663959294558
bad;angry person;;;person;0.0816675499081612
bad;angry woman;;;woman;-0.000514798448421061
bad;angry, accusation;;;angry;0.17108491063118
bad;animal;;;animal;-0.0171633251011372
bad;animal imitation;;;imitation;0.0497278422117233
bad;annoyance;;;annoyance;0.0799602940678597
bad;annoyed;;;annoyed;0.145343810319901
bad;argh argh;;;argh;0.185986861586571
bad;arghh;;;arghh;
bad;attack;;;attack;0.0507917180657387
bad;away;;;away;0.0532565675675869
bad;awgoh;;;awgoh;
bad;awww;;;awww;
bad;backchat?;;;backchat;0.0619616620242596
bad;bad;;;bad;1.00000011920929
bad;bad smell;;;smell;0.165797621011734
bad;bad taste;;;taste;0.138895452022553
bad;beat it;;;beat;0.0306019671261311
bad;being disgusted;;;being;0.0250559505075216
bad;bored;;;bored;0.0710747614502907
bad;boredom;;;boredom;0.0816434547305107
bad;bother;;;bother;0.150055453181267
bad;buzzer;;;buzzer;0.00549332378432155
bad;calling;;;calling;0.0114876972511411
bad;calling out dog;;;calling;0.0114876972511411
bad;cat;;;cat;-0.0286528505384922
bad;celebrating;;;celebrating;-0.00779761280864477
bad;child;;;child;-0.0124849416315556
bad;come here!;;;come;0.0540613122284412
bad;come on;;;come;0.0540613122284412
bad;complain;;;complain;0.182132199406624
bad;creepy;;;creepy;0.299522072076798
bad;cross;;;cross;-0.0487434193491936
bad;crying;;;crying;0.0561875477433205
bad;cughh;;;cughh;
bad;danger;;;danger;0.132792696356773
bad;digest;;;digest;0.108543157577515
bad;disapointment;;;disapointment;
bad;disappoint;;;disappoint;0.128216251730919
bad;disappointment;;;disappointment;0.14631275832653
bad;disapproving;;;disapproving;0.173978224396706
bad;discussing;;;discussing;-0.0106830578297377
bad;discusting;;;discusting;
bad;disguss;;;disguss;
bad;disgussed;;;disgussed;
bad;disgust;;;disgust;0.159529507160187
bad;disgust noises;;;noises;0.0781079232692719
bad;disgust sound;;;sound;0.0792164206504822
bad;disgust, messy;;;disgust;0.159529507160187
bad;disgusted;;;disgusted;0.214240863919258
bad;disgusting;;;disgusting;0.442950904369354
bad;dislike;;;dislike;0.194064572453499
bad;distaste;;;distaste;0.119292564690113
bad;distgust;;;distgust;
bad;do not like;;;like;0.186486512422562
bad;don't enjoy this;;;enjoy;-0.0423634424805641
bad;don't know;;;know;0.111217372119427
bad;don't like;;;like;0.186486512422562
bad;dont know;;;know;0.111217372119427
bad;double disgust;;;disgust;0.159529507160187
bad;eat;;;eat;0.102081641554832
bad;ecxclamation;;;ecxclamation;
bad;ehaa;;;ehaa;
bad;electronic sound;;;sound;0.0792164206504822
bad;ew gross;;;gross;0.28407022356987
bad;ewrr;;;ewrr;
bad;eww;;;eww;0.306000113487244
bad;ewww;;;ewww;
bad;excited;;;excited;0.00176115788053721
bad;expressing disgust;;;expressing;0.0272292941808701
bad;friend;;;friend;-0.0336357653141022
bad;fury;;;fury;-0.00892712268978357
bad;gag;;;gag;0.05705426633358
bad;grandmother;;;grandmother;-0.0287382863461971
bad;gross;;;gross;0.28407022356987
bad;grunting;;;grunting;-0.0125456172972918
bad;how dare you;;;dare;0.0468336716294289
bad;i dont know;;;know;0.111217372119427
bad;insult;;;insult;0.110891923308373
bad;irritated;;;irritated;0.134924843907356
bad;irritation;;;irritation;0.072640135884285
bad;it's mine;;;'s;
bad;keewwl;;;keewwl;
bad;lach awo;;;awo;
bad;lah loh;;;loh;0.0157438777387142
bad;leahhh leaoh;;;leaoh;
bad;leave him;;;leave;0.0237020384520292
bad;lgh-uuuhhh;;;lgh;
bad;listen now!;;;listen;0.0132745364680886
bad;llloaah;;;llloaah;
bad;loaa;;;loaa;
bad;lol;;;lol;0.10724962502718
bad;louaa;;;louaa;
bad;lough;;;lough;0.0338707827031612
bad;luaagg;;;luaagg;
bad;mad;;;mad;0.197624936699867
bad;mad at something;;;mad;0.197624936699867
bad;mad person;;;person;0.0816675499081612
bad;man;;;man;-0.0327395163476467
bad;mapy;;;mapy;
bad;maybe;;;maybe;0.0634712055325508
bad;meaty!;;;meaty;0.0145888710394502
bad;mee pee;;;pee;0.0378761887550354
bad;meepee;;;meepee;
bad;meepee!;;;meepee;
bad;meepi meepi;;;meepi;
bad;meepie;;;meepie;
bad;meeppyy;;;meeppyy;
bad;meepy;;;meepy;
bad;mepee;;;mepee;
bad;mi-pee with anger;;;mi;0.0676871687173843
bad;mild detest;;;detest;0.200747802853584
bad;minecraft;;;minecraft;-0.0153181655332446
bad;mipi;;;mipi;
bad;mipie;;;mipie;
bad;nauseous;;;nauseous;0.239613503217697
bad;nippy;;;nippy;0.191874608397484
bad;not beliving;;;beliving;
bad;not nice;;;nice;0.345651626586914
bad;oahh errh (like disgust);;;errh;
bad;oh no;;;oh;0.116793818771839
bad;oh right;;;oh;0.116793818771839
bad;oohh (realisation noise);;;oohh;0.0877470523118973
bad;person name;;;name;0.0164663959294558
bad;puke;;;puke;0.132539242506027
bad;pushing something;;;pushing;-0.0297838784754276
bad;rage;;;rage;0.0279534142464399
bad;realise;;;realise;0.00857034232467413
bad;reepy;;;reepy;
bad;rejection;;;rejection;0.0736204832792282
bad;reprimand;;;reprimand;0.107776917517185
bad;reprimanding;;;reprimanding;0.13172759115696
bad;repugnant;;;repugnant;0.324580252170563
bad;repulsive;;;repulsive;0.345893085002899
bad;right now;;;now;-0.00222234451211989
bad;rudeness;;;rudeness;0.131529375910759
bad;scare;;;scare;0.113118946552277
bad;scary;;;scary;0.397710055112839
bad;scoff;;;scoff;0.0309213250875473
bad;scold;;;scold;0.13483339548111
bad;scolding;;;scolding;0.141286283731461
bad;scream;;;scream;0.02588733099401
bad;screaming;;;screaming;0.0458293594419956
bad;screw you;;;screw;0.135052606463432
bad;shouting;;;shouting;-0.00693800393491983
bad;sick;;;sick;0.307843267917633
bad;snarl;;;snarl;0.0620281994342804
bad;sneezing;;;sneezing;0.112518407404423
bad;sound of disgust;;;sound;0.0792164206504822
bad;speaking;;;speaking;0.0327530018985271
bad;stern;;;stern;0.0429182313382626
bad;stretching;;;stretching;-0.0431019738316536
bad;surprise;;;surprise;0.0606704726815224
bad;surprizing;;;surprizing;
bad;there;;;there;0.0489884950220585
bad;tired;;;tired;0.14359775185585
bad;to scare;;;scare;0.113118946552277
bad;uagg...disgust;;;uagg;
bad;uehh ouhh;;;ouhh;
bad;ugggh;;;ugggh;
bad;ugh;;;ugh;0.282574713230133
bad;ugh uegh;;;ugh;0.282574713230133
bad;ugh ugh;;;ugh;0.282574713230133
bad;ugly;;;ugly;0.549347460269928
bad;uhuho;;;uhuho;
bad;uoooo;;;uoooo;
bad;upset;;;upset;0.176569268107414
bad;urgh;;;urgh;0.235767811536789
bad;utter disgust;;;disgust;0.159529507160187
bad;uughh;;;uughh;
bad;very angry;;;angry;0.17108491063118
bad;vomit;;;vomit;0.0921061933040619
bad;vomiting;;;vomiting;0.0995641946792603
bad;wake up;;;wake;0.00336440932005644
bad;wants to vomit;;;wants;0.0378464162349701
bad;weird vocal sound;;;sound;0.0792164206504822
bad;whippy;;;whippy;0.0153558719903231
bad;whoack whoack;;;whoack;
bad;wifi;;;wifi;0.0592653676867485
bad;witch;;;witch;0.103470034897327
bad;woah;;;woah;0.117286875844002
bad;wooo;;;wooo;0.0141072403639555
bad;wuuuueeel;;;wuuuueeel;
bad;yak;;;yak;0.0137511398643255
bad;yak - disgusting;;;disgusting;0.442950904369354
bad;yawning;;;yawning;0.02888741530478
bad;yawning deeper;;;yawning;0.02888741530478
bad;yelling;;;yelling;0.036001056432724
bad;yeugh;;;yeugh;0.261121600866318
bad;yipee;;;yipee;
bad;yippii;;;yippii;
bad;yuck;;;yuck;0.332371592521668
bad;yuckkk;;;yuckkk;
bad;yucky;;;yucky;0.51555734872818
bad;“Get out!”;;;get;0.0876859948039055
bad;;;;nan;-0.00263504404574633
cook;Air taste;;;taste;0.178374096751213
cook;Airplane;;;airplane;-0.023339195176959
cook;Amsr;;;amsr;
cook;Amusement;;;amusement;-0.00209803367033601
cook;Bad Joke;;;joke;0.0575887933373451
cook;Beat;;;beat;0.0375063829123974
cook;Beat box;;;box;-0.022179126739502
cook;Beat boxing;;;boxing;-0.0211863145232201
cook;Beatbox;;;beatbox;0.109169065952301
cook;Bird, snake, flying;;;flying;0.0339286290109158
cook;Blowing;;;blowing;-0.00305369473062456
cook;Blowing a kiss;;;blowing;-0.00305369473062456
cook;Blowing and eating;;;blowing;-0.00305369473062456
cook;Blowing on food to cool it;;;cool;0.121146664023399
cook;Blowing, eating;;;blowing;-0.00305369473062456
cook;Boredom;;;boredom;-0.0301674380898476
cook;Bottle opening;;;opening;0.0255978405475616
cook;Brush teeth;;;teeth;-0.0306029282510281
cook;Burn something;;;burn;0.248264566063881
cook;Call;;;call;0.0596409812569618
cook;Canned drink;;;drink;0.0392796695232391
cook;Cat;;;cat;0.0532202981412411
cook;Chewing;;;chewing;0.0505820736289024
cook;Chs chs chsss pa pa;;;pa;0.0411218777298927
cook;Clashing;;;clashing;-0.0867893248796463
cook;Cold;;;cold;0.0776097625494003
cook;Confusion;;;confusion;0.0143354013562202
cook;Cooking;;;cooking;0.785385608673096
cook;Cooking spunds;;;spunds;
cook;Cymbals;;;cymbals;-0.0351039431989193
cook;DON'T KNOW;;;don't;-0.00380259286612272
cook;Dancing;;;dancing;0.0379420518875122
cook;Danger;;;danger;0.0543780215084553
cook;Deception;;;deception;0.00516724865883589
cook;Disgust;;;disgust;0.00520256487652659
cook;Disgusting;;;disgusting;0.0190983340144157
cook;Drink;;;drink;0.0392796695232391
cook;Drink soup;;;soup;0.412209928035736
cook;Drinking;;;drinking;-0.0194282680749893
cook;Drinking broth;;;broth;0.402454793453217
cook;Drowning;;;drowning;-0.0294350553303957
cook;Drum;;;drum;0.0127081582322717
cook;Drum hi-hat;;;drum;0.0127081582322717
cook;Drum sounds;;;sounds;0.0201688446104527
cook;Drums, Hi-Hats;;;hats;-0.0550746768712997
cook;EAT;;;eat;0.332569897174835
cook;Eat;;;eat;0.332569897174835
cook;Eat or chew;;;eat;0.332569897174835
cook;Eating;;;eating;0.261821746826172
cook;Fire hissing;;;hissing;0.0349410101771355
cook;Freezing;;;freezing;0.091727651655674
cook;Funny;;;funny;0.0352734252810478
cook;Go away;;;go;0.0812040865421295
cook;HISSING;;;hissing;0.0349410101771355
cook;HOT;;;hot;0.210754722356796
cook;Hard;;;hard;-0.00988088268786669
cook;Hi hat;;;hat;-0.0251961909234524
cook;Hihat beatbox;;;beatbox;0.109169065952301
cook;Hissing;;;hissing;0.0349410101771355
cook;Hot;;;hot;0.210754722356796
cook;Hot food;;;food;0.384475082159042
cook;Hot or steam;;;hot;0.210754722356796
cook;I was walking;;;walking;0.0170872118324041
cook;Imitating beat;;;beat;0.0375063829123974
cook;Inarticulate sounds;;;sounds;0.0201688446104527
cook;Insult;;;insult;0.038012083619833
cook;It’s windy;;;’s;
cook;Lighting up candle;;;lighting;0.0681261569261551
cook;Like a beat;;;like;0.00445111328735948
cook;Lip smacking;;;smacking;-0.00460534682497382
cook;Lubdub;;;lubdub;
cook;Making nonsense noise;;;making;0.119919426739216
cook;Men’s ccc;;;men;-0.0193632747977972
cook;Mouth;;;mouth;-0.00907587260007858
cook;Munching;;;munching;0.00408355100080371
cook;Music;;;music;0.042426947504282
cook;Open  the drink;;;open;0.0859494358301163
cook;Open soda and pu it in glass;;;in;0.0278351493179798
cook;Opening pop can;;;pop;0.0271108970046043
cook;Opening soda;;;soda;0.00290575437247753
cook;Percussions;;;percussions;
cook;Perfume;;;perfume;-0.0320014208555222
cook;Person tasting food;;;tasting;0.136237993836403
cook;Playing;;;playing;-0.00142536929342896
cook;Playing drums;;;drums;-0.00244307657703757
cook;Please no;;;please;0.0128154819831252
cook;Press play;;;play;0.035963986068964
cook;Putting out candle;;;putting;0.0462132804095745
cook;Quiet;;;quiet;0.0410713851451874
cook;Quiet hiss;;;hiss;0.0317234508693218
cook;Rambling;;;rambling;-0.020415810868144
cook;Rapping;;;rapping;0.0611812770366669
cook;Rejection;;;rejection;-0.0429428070783615
cook;SOUND;;;sound;-0.0076008359901607
cook;Scornful;;;scornful;-0.0494373701512814
cook;Scratching tsk tsk;;;scratching;0.0013389412779361
cook;Shower;;;shower;0.0780263096094132
cook;Sighing;;;sighing;-0.0322271883487701
cook;Silly;;;silly;-0.0230457298457623
cook;Silly music;;;music;0.042426947504282
cook;Singing;;;singing;0.0882150828838348
cook;Sip;;;sip;-0.0367065221071243
cook;Sippinng;;;sippinng;
cook;Sizzle;;;sizzle;0.261498183012009
cook;Slurp smack;;;smack;0.00795808620750904
cook;Smack lips;;;lips;-0.053019791841507
cook;Snake;;;snake;-0.0262342058122158
cook;Snore;;;snore;0.00159647909458727
cook;Snoring;;;snoring;0.00199186149984598
cook;Snorring;;;snorring;
cook;Sound;;;sound;-0.0076008359901607
cook;Sound imitation;;;imitation;-0.0144153414294124
cook;Sour taste;;;taste;0.178374096751213
cook;Spray;;;spray;0.0206978376954794
cook;Starting car;;;car;-0.0225655939429998
cook;Stopped;;;stopped;-0.0649489909410477
cook;Strange sound;;;sound;-0.0076008359901607
cook;Sunth;;;sunth;
cook;Taste;;;taste;0.178374096751213
cook;Tasting;;;tasting;0.136237993836403
cook;Tiredness;;;tiredness;-0.041847251355648
cook;Train;;;train;0.0644371435046196
cook;Ts ts;;;ts;0.0117855882272124
cook;Ts tsss;;;tsss;
cook;Tsk Tsk;;;tsk;-0.00303658284246922
cook;Tsk tsk tssss, bloop bloop;;;bloop;-0.0192622318863869
cook;Tss tss;;;tss;-0.104757562279701
cook;Uneducated;;;uneducated;-0.0105558224022388
cook;Vacuum cleaner;;;cleaner;0.151649653911591
cook;Very tasty;;;tasty;0.244088724255562
cook;Vocal exercise;;;exercise;0.0294261872768402
cook;Warming voice;;;voice;0.035958107560873
cook;Whisper;;;whisper;-0.0171760134398937
cook;Windy day;;;day;0.0486511141061783
cook;Yawn;;;yawn;-0.0319113694131374
cook;adults talking child;;;adults;0.0580441541969776
cook;air intake;;;intake;0.0413878709077835
cook;alien gibberish;;;gibberish;-0.0819423347711563
cook;annoyance;;;annoyance;0.0103184087201953
cook;annoying;;;annoying;-0.00647218618541956
cook;attention;;;attention;-0.05050328373909
cook;ba dum tssss;;;tssss;
cook;babbling;;;babbling;-0.0353963971138001
cook;barbeque;;;barbeque;0.389153122901917
cook;bath;;;bath;0.146657049655914
cook;battery plates;;;plates;0.218260481953621
cook;be quiet;;;be;0.0878040194511414
cook;beat;;;beat;0.0375063829123974
cook;beat box;;;box;-0.022179126739502
cook;beat boxing;;;boxing;-0.0211863145232201
cook;beat with mouth;;;beat;0.0375063829123974
cook;beatbox;;;beatbox;0.109169065952301
cook;beatboxing;;;beatboxing;0.0985496118664742
cook;blow;;;blow;0.0528436452150345
cook;blow and eat;;;blow;0.0528436452150345
cook;blowing and eating;;;blowing;-0.00305369473062456
cook;blowing on food, then smacking lips together;;;blowing;-0.00305369473062456
cook;blowing out;;;blowing;-0.00305369473062456
cook;boast;;;boast;0.0646185278892517
cook;boil water;;;water;0.0842880234122276
cook;boiling;;;boiling;0.42905592918396
cook;boiling pot;;;pot;0.375004798173904
cook;boiling water;;;water;0.0842880234122276
cook;bored;;;bored;-0.0503394044935703
cook;breathing in;;;breathing;-0.000777214067056775
cook;burning;;;burning;0.163627430796623
cook;burns;;;burns;0.31204080581665
cook;bus making stops;;;making;0.119919426739216
cook;calling a dog for food;;;calling;0.0205767471343279
cook;calm;;;calm;0.0588972382247448
cook;can of soda;;;can;0.0846181958913803
cook;can of soda opening;;;can;0.0846181958913803
cook;car;;;car;-0.0225655939429998
cook;caution;;;caution;0.0164089072495699
cook;cheering up someone;;;cheering;-0.0700992569327354
cook;chewing;;;chewing;0.0505820736289024
cook;chewing and savoring;;;chewing;0.0505820736289024
cook;chho thm thm thm;;;chho;
cook;chick chick Tss;;;chick;0.147075459361076
cook;child;;;child;0.0511984452605248
cook;childish;;;childish;-0.0118425190448761
cook;chinchinytsss;;;chinchinytsss;
cook;chink chink tsss rabdam rabdadam;;;rabdadam;
cook;chisk chisk tssss gurgle gurgle gurgle;;;gurgle;0.0604780912399292
cook;chit..chit....sssss...blabla!;;;sssss;
cook;cho cho shhh;;;cho;0.0927635505795479
cook;chu chu;;;chu;0.0464857816696167
cook;ciuk ciuk cii blupblupblup;;;ciuk;
cook;cleaning teeth;;;cleaning;0.202283009886742
cook;coffee;;;coffee;0.102591551840305
cook;cold;;;cold;0.0776097625494003
cook;come;;;come;0.00469826906919479
cook;completely have no idea, kinda of stange sounds;;;kinda;-0.00993042625486851
cook;confused;;;confused;-0.0306299813091755
cook;contemplating;;;contemplating;-0.0380676873028278
cook;cooking;;;cooking;0.785385608673096
cook;cooking, boiling;;;cooking;0.785385608673096
cook;coughing, gurgling;;;coughing;-0.00178835785482079
cook;cymbal;;;cymbal;-0.0346061177551746
cook;cymbals;;;cymbals;-0.0351039431989193
cook;cymbals crashing;;;crashing;-0.0858487635850906
cook;danger;;;danger;0.0543780215084553
cook;deflate;;;deflate;0.0273651611059904
cook;delicate;;;delicate;0.0151924639940262
cook;delicious;;;delicious;0.25278103351593
cook;delicous;;;delicous;
cook;disappointed;;;disappointed;-0.00429808767512441
cook;disapproving;;;disapproving;-0.00842864159494638
cook;disbelieve;;;disbelieve;-0.0300940852612257
cook;dishsoap in water;;;dishsoap;
cook;diss;;;diss;0.0292157623916864
cook;dissapointment;;;dissapointment;
cook;distracted;;;distracted;0.0144126508384943
cook;diving;;;diving;0.0413377173244953
cook;do not know;;;know;0.0497216656804085
cook;dog sleeping;;;sleeping;0.058550737798214
cook;doing an impression;;;doing;0.0463601164519787
cook;don't belive it;;;belive;0.0714717134833336
cook;don't know;;;know;0.0497216656804085
cook;don't try it;;;try;0.099553607404232
cook;drink;;;drink;0.0392796695232391
cook;drink someting;;;drink;0.0392796695232391
cook;drinking;;;drinking;-0.0194282680749893
cook;drinking and tasting;;;drinking;-0.0194282680749893
cook;drinking from a straw;;;drinking;-0.0194282680749893
cook;drinking hot drink;;;drinking;-0.0194282680749893
cook;drinking smoothie;;;smoothie;0.0674105584621429
cook;drinking, swallowing;;;drinking;-0.0194282680749893
cook;drowned;;;drowned;-0.0159869585186243
cook;drowning;;;drowning;-0.0294350553303957
cook;drum;;;drum;0.0127081582322717
cook;drum cymbal noise;;;drum;0.0127081582322717
cook;drum cymbals;;;cymbals;-0.0351039431989193
cook;drumbeat;;;drumbeat;-0.0531494468450546
cook;drums;;;drums;-0.00244307657703757
cook;dynamite under water;;;dynamite;0.0271555613726378
cook;eat;;;eat;0.332569897174835
cook;eating;;;eating;0.261821746826172
cook;eating (vacuum);;;eating;0.261821746826172
cook;eating soup;;;eating;0.261821746826172
cook;eating spaghetti;;;eating;0.261821746826172
cook;echo;;;echo;-0.08936807513237
cook;engine start;;;start;0.0797983333468437
cook;excited to eat;;;excited;-0.0153420390561223
cook;fall down stairs;;;fall;0.011325622908771
cook;fast;;;fast;0.0760152935981751
cook;fear;;;fear;0.0263112094253302
cook;feeding child airplane;;;feeding;0.113455079495907
cook;feeling lazy;;;feeling;-0.0463187098503113
cook;fhhhh mlask mlask mlask;;;mlask;
cook;fire;;;fire;0.222863733768463
cook;firework;;;firework;0.0847472921013832
cook;fruaah;;;fruaah;
cook;frying egg;;;frying;0.584123253822327
cook;funny mouth sounds;;;mouth;-0.00907587260007858
cook;garble;;;garble;0.0114381248131394
cook;get back;;;get;0.0112695209681988
cook;gibberish;;;gibberish;-0.0819423347711563
cook;give you;;;give;0.0724132135510445
cook;glass breaking;;;breaking;-0.00950973574072123
cook;grilling;;;grilling;0.569543480873108
cook;gun sounds;;;sounds;0.0201688446104527
cook;gurgling;;;gurgling;0.025052847340703
cook;having a shower;;;having;0.0344472825527191
cook;having soup;;;having;0.0344472825527191
cook;heat in water;;;heat;0.307089418172836
cook;heating hot food;;;heating;0.277551203966141
cook;hey;;;hey;-0.014019601047039
cook;hhowmcmmcmmcm;;;hhowmcmmcmmcm;
cook;hi hat;;;hat;-0.0251961909234524
cook;hi-hat;;;hi;-0.0398326776921749
cook;hiiii nam nam;;;nam;-0.0228336099535227
cook;hiss;;;hiss;0.0317234508693218
cook;hisses;;;hisses;0.0534050539135933
cook;hissing;;;hissing;0.0349410101771355
cook;horse eating;;;eating;0.261821746826172
cook;hot;;;hot;0.210754722356796
cook;hot oil;;;oil;0.0794359743595123
cook;hum;;;hum;0.0215595811605454
cook;i dont know;;;know;0.0497216656804085
cook;idk;;;idk;-0.0509219169616699
cook;ignite;;;ignite;0.157522767782211
cook;imitating;;;imitating;0.00206851097755134
